security,option_ticker,trade_date,option_type,expiration,option_condition_name,option_strike_price,option_size,security_iqr_size,n_range,security_n_size,option_price,option_trade_value,option_trade_value_bin,security_iqr_trade_value,security_n_trade_value,stock_min_date,stock_max_date,highest_price_in_period,lowest_price_in_period,expiration_high,expiration_low,expiration_close,itm_otm_category
PNC,O:PNC250117C00197500,2025-01-16,C,2025-01-17,Single Leg Floor Trade,197.5,70,185.0,0.985,478.58,1.4,9800.0,9,16425.0,65625.92,2025-01-17,2025-01-17,202.2,196.79,202.2,196.79,198.54,1C. Option Close ITM
PNC,O:PNC250117P00197500,2025-01-15,P,2025-01-17,Multi Leg floor trade,197.5,100,185.0,0.985,478.58,2.8,28000.0,4,16425.0,65625.92,2025-01-16,2025-01-17,202.2,183.44,202.2,196.79,198.54,2P. Option Close Temp ITM
PNC,O:PNC250117P00185000,2025-01-10,P,2025-01-17,Multi Leg auto-electronic trade,185.0,50,185.0,0.985,478.58,3.0,15000.0,6,16425.0,65625.92,2025-01-13,2025-01-17,202.2,183.44,202.2,196.79,198.54,3P. Option Temp ITM
PNC,O:PNC250117P00195000,2025-01-15,P,2025-01-17,Multi Leg floor trade,195.0,750,185.0,0.985,478.58,2.15,161250.0,1,16425.0,65625.92,2025-01-16,2025-01-17,202.2,183.44,202.2,196.79,198.54,3P. Option Temp ITM
PNC,O:PNC250117P00192500,2025-01-15,P,2025-01-17,Automatic Execution,192.5,149,185.0,0.985,478.58,1.25,18625.0,5,16425.0,65625.92,2025-01-16,2025-01-17,202.2,183.44,202.2,196.79,198.54,3P. Option Temp ITM
PNC,O:PNC250117P00195000,2025-01-15,P,2025-01-17,Multi Leg auto-electronic trade,195.0,100,185.0,0.985,478.58,1.7,17000.0,5,16425.0,65625.92,2025-01-16,2025-01-17,202.2,183.44,202.2,196.79,198.54,3P. Option Temp ITM
PNC,O:PNC250117C00210000,2024-12-19,C,2025-01-17,Single Leg Auction Non ISO,210.0,192,185.0,0.985,478.58,1.05,20160.0,5,16425.0,65625.92,2024-12-20,2025-01-17,202.2,183.44,202.2,196.79,198.54,4C. Option Stay OTM
PNC,O:PNC250117C00210000,2024-12-20,C,2025-01-17,Single Leg Auction Non ISO,210.0,548,185.0,0.985,478.58,0.9,49320.0,2,16425.0,65625.92,2024-12-23,2025-01-17,202.2,183.44,202.2,196.79,198.54,4C. Option Stay OTM
PNC,O:PNC250117C00205000,2025-01-15,C,2025-01-17,Automatic Execution,205.0,167,185.0,0.985,478.58,1.55,24215.0,4,16425.0,65625.92,2025-01-16,2025-01-17,202.2,183.44,202.2,196.79,198.54,4C. Option Stay OTM
PNC,O:PNC250117C00207500,2025-01-15,C,2025-01-17,Intermarket Sweep Order,207.5,123,185.0,0.985,478.58,0.75,9225.0,9,16425.0,65625.92,2025-01-16,2025-01-17,202.2,183.44,202.2,196.79,198.54,4C. Option Stay OTM
PNC,O:PNC250117P00180000,2025-01-10,P,2025-01-17,Automatic Execution,180.0,382,185.0,0.985,478.58,1.1,42020.0,2,16425.0,65625.92,2025-01-13,2025-01-17,202.2,183.44,202.2,196.79,198.54,4P. Option Stay OTM
PNC,O:PNC250124P00192500,2025-01-14,P,2025-01-24,Automatic Execution,192.5,50,185.0,0.985,478.58,3.2,16000.0,6,16425.0,65625.92,2025-01-15,2025-01-24,202.2,183.44,201.39,196.17,199.53,3P. Option Temp ITM
PNC,O:PNC250124P00195000,2025-01-21,P,2025-01-24,Multi Leg floor trade,195.0,212,185.0,0.985,478.58,0.7,14840.0,6,16425.0,65625.92,2025-01-22,2025-01-24,201.39,194.07,201.39,196.17,199.53,3P. Option Temp ITM
PNC,O:PNC250131C00202500,2025-01-24,C,2025-01-31,Automatic Execution,202.5,150,185.0,0.985,478.58,0.6,9000.0,10,16425.0,65625.92,2025-01-27,2025-01-31,205.46,199.2563,203.06,199.41,200.95,2C. Option Close Temp ITM
PNC,O:PNC250131P00195000,2025-01-24,P,2025-01-31,Multi Leg floor trade against single leg(s),195.0,240,185.0,0.985,478.58,0.6,14400.0,6,16425.0,65625.92,2025-01-27,2025-01-31,205.46,199.2563,203.06,199.41,200.95,4P. Option Stay OTM
PNC,O:PNC250131P00197500,2025-01-27,P,2025-01-31,Multi Leg auto-electronic trade,197.5,212,185.0,0.985,478.58,0.58,12296.0,7,16425.0,65625.92,2025-01-28,2025-01-31,205.46,199.2563,203.06,199.41,200.95,4P. Option Stay OTM
PNC,O:PNC250207C00200000,2025-01-23,C,2025-02-07,Automatic Execution,200.0,278,185.0,0.985,478.58,2.25,62550.0,1,16425.0,65625.92,2025-01-24,2025-02-07,205.46,194.3,202.75,199.94,200.72,1C. Option Close ITM
PNC,O:PNC250207C00200000,2025-02-03,C,2025-02-07,Automatic Execution,200.0,278,185.0,0.985,478.58,0.75,20850.0,5,16425.0,65625.92,2025-02-04,2025-02-07,202.75,197.485,202.75,199.94,200.72,1C. Option Close ITM
PNC,O:PNC250207C00205000,2025-01-17,C,2025-02-07,Automatic Execution,205.0,60,185.0,0.985,478.58,1.9,11400.0,8,16425.0,65625.92,2025-01-21,2025-02-07,205.46,194.07,202.75,199.94,200.72,3C. Option Temp ITM
PNC,O:PNC250207C00205000,2025-01-31,C,2025-02-07,Automatic Execution,205.0,150,185.0,0.985,478.58,0.6,9000.0,10,16425.0,65625.92,2025-02-03,2025-02-07,202.75,194.3,202.75,199.94,200.72,4C. Option Stay OTM
PNC,O:PNC250221P00192500,2025-02-14,P,2025-02-21,Multi Leg auto-electronic trade,192.5,159,185.0,0.985,478.58,1.15,18285.0,5,16425.0,65625.92,2025-02-18,2025-02-21,196.86,187.48,192.53,187.48,188.05,1P. Option Close ITM
PNC,O:PNC250221P00190000,2025-02-14,P,2025-02-21,Multi Leg auto-electronic trade,190.0,134,185.0,0.985,478.58,0.74,9916.0,9,16425.0,65625.92,2025-02-18,2025-02-21,196.86,187.48,192.53,187.48,188.05,1P. Option Close ITM
PNC,O:PNC250221C00205000,2025-01-23,C,2025-02-21,Single Leg Auction Non ISO,205.0,78,185.0,0.985,478.58,1.6,12480.0,7,16425.0,65625.92,2025-01-24,2025-02-21,205.46,187.48,192.53,187.48,188.05,3C. Option Temp ITM
PNC,O:PNC250221C00200000,2025-02-03,C,2025-02-21,Single Leg Auction Non ISO,200.0,33,185.0,0.985,478.58,3.06,10098.0,9,16425.0,65625.92,2025-02-04,2025-02-21,202.75,187.48,192.53,187.48,188.05,3C. Option Temp ITM
PNC,O:PNC250228P00182500,2025-02-21,P,2025-02-28,Multi Leg floor trade against single leg(s),182.5,213,185.0,0.985,478.58,1.0,21300.0,4,16425.0,65625.92,2025-02-24,2025-02-28,192.23,185.1,192.23,188.68,191.92,4P. Option Stay OTM
PNC,O:PNC250307P00180000,2025-02-26,P,2025-03-07,Multi Leg floor trade against single leg(s),180.0,216,185.0,0.985,478.58,1.0,21600.0,4,16425.0,65625.92,2025-02-27,2025-03-07,194.27,175.67,180.61,175.67,179.77,1P. Option Close ITM
PNC,O:PNC250307P00185000,2025-02-28,P,2025-03-07,Multi Leg floor trade,185.0,213,185.0,0.985,478.58,1.4,29820.0,3,16425.0,65625.92,2025-03-03,2025-03-07,194.27,175.67,180.61,175.67,179.77,1P. Option Close ITM
PNC,O:PNC250307P00180000,2025-02-28,P,2025-03-07,Multi Leg floor trade,180.0,213,185.0,0.985,478.58,0.48,10224.0,9,16425.0,65625.92,2025-03-03,2025-03-07,194.27,175.67,180.61,175.67,179.77,1P. Option Close ITM
PNC,O:PNC250314C00180000,2025-03-10,C,2025-03-14,Multi Leg Auction,180.0,79,185.0,0.985,478.58,1.12,8848.0,10,16425.0,65625.92,2025-03-11,2025-03-14,176.23,168.44,173.15,170.0601,172.99,4C. Option Stay OTM
PNC,O:PNC250314P00167500,2025-03-11,P,2025-03-14,Multi Leg floor trade,167.5,319,185.0,0.985,478.58,1.45,46255.0,2,16425.0,65625.92,2025-03-12,2025-03-14,173.15,168.44,173.15,170.0601,172.99,4P. Option Stay OTM
PNC,O:PNC250321P00185000,2025-02-21,P,2025-03-21,Multi Leg Auction,185.0,194,185.0,0.985,478.58,3.67,71198.0,1,16425.0,65625.92,2025-02-24,2025-03-21,194.27,168.44,173.682,170.85,173.61,1P. Option Close ITM
PNC,O:PNC250321C00192500,2025-02-27,C,2025-03-21,Automatic Execution,192.5,197,185.0,0.985,478.58,3.4,66980.0,1,16425.0,65625.92,2025-02-28,2025-03-21,194.27,168.44,173.682,170.85,173.61,3C. Option Temp ITM
PNC,O:PNC250321C00192500,2025-02-27,C,2025-03-21,Single Leg Auction Non ISO,192.5,100,185.0,0.985,478.58,3.71,37100.0,3,16425.0,65625.92,2025-02-28,2025-03-21,194.27,168.44,173.682,170.85,173.61,3C. Option Temp ITM
PNC,O:PNC250321C00195000,2025-02-24,C,2025-03-21,Automatic Execution,195.0,50,185.0,0.985,478.58,2.3,11500.0,8,16425.0,65625.92,2025-02-25,2025-03-21,194.27,168.44,173.682,170.85,173.61,4C. Option Stay OTM
PNC,O:PNC250321C00200000,2025-02-24,C,2025-03-21,Single Leg Floor Trade,200.0,90,185.0,0.985,478.58,1.05,9450.0,9,16425.0,65625.92,2025-02-25,2025-03-21,194.27,168.44,173.682,170.85,173.61,4C. Option Stay OTM
PNC,O:PNC250321C00200000,2025-02-24,C,2025-03-21,Automatic Execution,200.0,86,185.0,0.985,478.58,1.05,9030.0,10,16425.0,65625.92,2025-02-25,2025-03-21,194.27,168.44,173.682,170.85,173.61,4C. Option Stay OTM
PNC,O:PNC250321C00200000,2025-02-27,C,2025-03-21,Automatic Execution,200.0,500,185.0,0.985,478.58,1.15,57500.0,1,16425.0,65625.92,2025-02-28,2025-03-21,194.27,168.44,173.682,170.85,173.61,4C. Option Stay OTM
PNC,O:PNC250321C00177500,2025-03-19,C,2025-03-21,Automatic Execution,177.5,478,185.0,0.985,478.58,0.4,19120.0,5,16425.0,65625.92,2025-03-20,2025-03-21,175.1765,170.85,173.682,170.85,173.61,4C. Option Stay OTM
PNC,O:PNC250328C00195000,2025-02-27,C,2025-03-28,Multi Leg Auction,195.0,64,185.0,0.985,478.58,3.25,20800.0,5,16425.0,65625.92,2025-02-28,2025-03-28,194.27,168.44,176.05,170.855,171.88,4C. Option Stay OTM
PNC,O:PNC250328C00195000,2025-02-27,C,2025-03-28,Multi Leg auto-electronic trade,195.0,51,185.0,0.985,478.58,3.19,16269.0,6,16425.0,65625.92,2025-02-28,2025-03-28,194.27,168.44,176.05,170.855,171.88,4C. Option Stay OTM
PNC,O:PNC250328P00167500,2025-03-21,P,2025-03-28,Multi Leg floor trade,167.5,479,185.0,0.985,478.58,0.6,28740.0,3,16425.0,65625.92,2025-03-24,2025-03-28,179.68,170.855,176.05,170.855,171.88,4P. Option Stay OTM
PNC,O:PNC250404P00167500,2025-03-28,P,2025-04-04,Multi Leg floor trade,167.5,200,185.0,0.985,478.58,1.1,22000.0,4,16425.0,65625.92,2025-03-31,2025-04-04,177.42,149.0,155.935,149.0,153.1,1P. Option Close ITM
PNC,O:PNC250404P00172500,2025-04-02,P,2025-04-04,Multi Leg floor trade,172.5,213,185.0,0.985,478.58,1.15,24495.0,4,16425.0,65625.92,2025-04-03,2025-04-04,170.4967,149.0,155.935,149.0,153.1,1P. Option Close ITM
PNC,O:PNC250411C00175000,2025-03-17,C,2025-04-11,Automatic Execution,175.0,42,185.0,0.985,478.58,4.6,19320.0,5,16425.0,65625.92,2025-03-18,2025-04-11,179.68,145.12,153.96,148.21,151.99,3C. Option Temp ITM
PNC,O:PNC250411C00160000,2025-04-07,C,2025-04-11,Automatic Execution,160.0,100,185.0,0.985,478.58,2.65,26500.0,4,16425.0,65625.92,2025-04-08,2025-04-11,162.2,145.12,153.96,148.21,151.99,3C. Option Temp ITM
PNC,O:PNC250417P00157500,2025-04-03,P,2025-04-17,Automatic Execution,157.5,93,185.0,0.985,478.58,4.6,41850.0,2,16425.0,65625.92,2025-04-04,2025-04-17,162.2,145.12,153.82,151.67,152.33,1P. Option Close ITM
PNC,O:PNC250417C00190000,2025-03-21,C,2025-04-17,Single Leg Auction Non ISO,190.0,486,185.0,0.985,478.58,0.36,17496.0,5,16425.0,65625.92,2025-03-24,2025-04-17,179.68,145.12,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00180000,2025-03-24,C,2025-04-17,Automatic Execution,180.0,455,185.0,0.985,478.58,3.0,136500.0,1,16425.0,65625.92,2025-03-25,2025-04-17,179.68,145.12,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00180000,2025-03-25,C,2025-04-17,Intermarket Sweep Order,180.0,46,185.0,0.985,478.58,3.0,13800.0,7,16425.0,65625.92,2025-03-26,2025-04-17,179.68,145.12,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00180000,2025-03-26,C,2025-04-17,Single Leg Auction Non ISO,180.0,200,185.0,0.985,478.58,2.94,58800.0,1,16425.0,65625.92,2025-03-27,2025-04-17,177.42,145.12,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00180000,2025-03-28,C,2025-04-17,Automatic Execution,180.0,239,185.0,0.985,478.58,1.5,35850.0,3,16425.0,65625.92,2025-03-31,2025-04-17,177.42,145.12,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00180000,2025-03-28,C,2025-04-17,Single Leg Auction Non ISO,180.0,191,185.0,0.985,478.58,1.49,28459.0,3,16425.0,65625.92,2025-03-31,2025-04-17,177.42,145.12,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00175000,2025-04-04,C,2025-04-17,Multi Leg Auction,175.0,557,185.0,0.985,478.58,0.28,15596.0,6,16425.0,65625.92,2025-04-07,2025-04-17,162.2,145.12,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00162500,2025-04-08,C,2025-04-17,Automatic Execution,162.5,416,185.0,0.985,478.58,3.0,124800.0,1,16425.0,65625.92,2025-04-09,2025-04-17,162.2,145.12,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00162500,2025-04-09,C,2025-04-17,Multi Leg auto-electronic trade,162.5,80,185.0,0.985,478.58,3.55,25520.0,4,16425.0,65625.92,2025-04-10,2025-04-17,159.58,147.68,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00165000,2025-04-10,C,2025-04-17,Multi Leg Auction,165.0,556,185.0,0.985,478.58,0.48,26688.0,4,16425.0,65625.92,2025-04-11,2025-04-17,159.58,148.21,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417C00162500,2025-04-11,C,2025-04-17,Automatic Execution,162.5,100,185.0,0.985,478.58,0.92,9200.0,10,16425.0,65625.92,2025-04-14,2025-04-17,159.58,149.75,153.82,151.67,152.33,4C. Option Stay OTM
PNC,O:PNC250417P00142000,2025-04-09,P,2025-04-17,Intermarket Sweep Order,142.0,20,185.0,0.985,478.58,5.9,11800.0,7,16425.0,65625.92,2025-04-10,2025-04-17,159.58,147.68,153.82,151.67,152.33,4P. Option Stay OTM
PNC,O:PNC250417P00142000,2025-04-09,P,2025-04-17,Automatic Execution,142.0,19,185.0,0.985,478.58,5.7,10830.0,8,16425.0,65625.92,2025-04-10,2025-04-17,159.58,147.68,153.82,151.67,152.33,4P. Option Stay OTM
PNC,O:PNC250417P00148000,2025-04-11,P,2025-04-17,Single Leg Floor Trade,148.0,20,185.0,0.985,478.58,5.5,11000.0,8,16425.0,65625.92,2025-04-14,2025-04-17,159.58,149.75,153.82,151.67,152.33,4P. Option Stay OTM
PNC,O:PNC250417P00148000,2025-04-11,P,2025-04-17,Automatic Execution,148.0,20,185.0,0.985,478.58,4.9,9800.0,9,16425.0,65625.92,2025-04-14,2025-04-17,159.58,149.75,153.82,151.67,152.33,4P. Option Stay OTM
PNC,O:PNC250425C00160000,2025-04-14,C,2025-04-25,Automatic Execution,160.0,103,185.0,0.985,478.58,2.05,21115.0,5,16425.0,65625.92,2025-04-15,2025-04-25,162.06,148.28,159.6127,157.34,158.46,3C. Option Temp ITM
PNC,O:PNC250425P00152500,2025-04-14,P,2025-04-25,Automatic Execution,152.5,31,185.0,0.985,478.58,4.8,14880.0,6,16425.0,65625.92,2025-04-15,2025-04-25,162.06,148.28,159.6127,157.34,158.46,3P. Option Temp ITM
PNC,O:PNC250425C00180000,2025-04-02,C,2025-04-25,Automatic Execution,180.0,429,185.0,0.985,478.58,3.1,132990.0,1,16425.0,65625.92,2025-04-03,2025-04-25,170.4967,145.12,159.6127,157.34,158.46,4C. Option Stay OTM
PNC,O:PNC250425C00180000,2025-04-03,C,2025-04-25,Automatic Execution,180.0,429,185.0,0.985,478.58,0.9,38610.0,2,16425.0,65625.92,2025-04-04,2025-04-25,162.2,145.12,159.6127,157.34,158.46,4C. Option Stay OTM
PNC,O:PNC250425P00139000,2025-04-11,P,2025-04-25,Multi Leg auto-electronic trade,139.0,29,185.0,0.985,478.58,3.05,8845.0,10,16425.0,65625.92,2025-04-14,2025-04-25,162.06,148.28,159.6127,157.34,158.46,4P. Option Stay OTM
PNC,O:PNC250502C00152500,2025-04-21,C,2025-05-02,Multi Leg auto-electronic trade,152.5,40,185.0,0.985,478.58,3.2,12800.0,7,16425.0,65625.92,2025-04-22,2025-05-02,165.9,151.1026,165.9,163.11,165.54,1C. Option Close ITM
PNC,O:PNC250502C00165000,2025-04-23,C,2025-05-02,Automatic Execution,165.0,60,185.0,0.985,478.58,1.55,9300.0,9,16425.0,65625.92,2025-04-24,2025-05-02,165.9,156.15,165.9,163.11,165.54,1C. Option Close ITM
PNC,O:PNC250509P00155000,2025-05-01,P,2025-05-09,Multi Leg auto-electronic trade,155.0,162,185.0,0.985,478.58,0.83,13446.0,7,16425.0,65625.92,2025-05-02,2025-05-09,168.24,163.11,167.485,166.02,166.44,4P. Option Stay OTM
PNC,O:PNC250516C00165000,2025-04-17,C,2025-05-16,Single Leg Auction Non ISO,165.0,529,185.0,0.985,478.58,1.02,53958.0,2,16425.0,65625.92,2025-04-21,2025-05-16,180.34,148.28,180.34,178.655,179.42,1C. Option Close ITM
PNC,O:PNC250516C00160000,2025-04-17,C,2025-05-16,Automatic Execution,160.0,89,185.0,0.985,478.58,2.5,22250.0,4,16425.0,65625.92,2025-04-21,2025-05-16,180.34,148.28,180.34,178.655,179.42,1C. Option Close ITM
PNC,O:PNC250516C00165000,2025-04-24,C,2025-05-16,Automatic Execution,165.0,65,185.0,0.985,478.58,2.0,13000.0,7,16425.0,65625.92,2025-04-25,2025-05-16,180.34,156.7,180.34,178.655,179.42,1C. Option Close ITM
PNC,O:PNC250516C00167500,2025-05-02,C,2025-05-16,Single Leg Auction Non ISO,167.5,50,185.0,0.985,478.58,1.93,9650.0,9,16425.0,65625.92,2025-05-05,2025-05-16,180.34,163.31,180.34,178.655,179.42,1C. Option Close ITM
PNC,O:PNC250516C00170000,2025-05-05,C,2025-05-16,Single Leg Auction Non ISO,170.0,100,185.0,0.985,478.58,1.55,15500.0,6,16425.0,65625.92,2025-05-06,2025-05-16,180.34,163.31,180.34,178.655,179.42,1C. Option Close ITM
PNC,O:PNC250516C00170000,2025-05-09,C,2025-05-16,Automatic Execution,170.0,100,185.0,0.985,478.58,1.15,11500.0,7,16425.0,65625.92,2025-05-12,2025-05-16,180.34,172.69,180.34,178.655,179.42,1C. Option Close ITM
PNC,O:PNC250516P00145000,2025-04-17,P,2025-05-16,Multi Leg auto-electronic trade,145.0,100,185.0,0.985,478.58,2.97,29700.0,3,16425.0,65625.92,2025-04-21,2025-05-16,180.34,148.28,180.34,178.655,179.42,4P. Option Stay OTM
PNC,O:PNC250516P00130000,2025-04-17,P,2025-05-16,Multi Leg auto-electronic trade,130.0,100,185.0,0.985,478.58,0.89,8900.0,10,16425.0,65625.92,2025-04-21,2025-05-16,180.34,148.28,180.34,178.655,179.42,4P. Option Stay OTM
PNC,O:PNC250516P00172500,2025-05-12,P,2025-05-16,Automatic Execution,172.5,100,185.0,0.985,478.58,1.2,12000.0,7,16425.0,65625.92,2025-05-13,2025-05-16,180.34,174.5401,180.34,178.655,179.42,4P. Option Stay OTM
PNC,O:PNC250523C00170000,2025-05-07,C,2025-05-23,Automatic Execution,170.0,139,185.0,0.985,478.58,1.64,22796.0,4,16425.0,65625.92,2025-05-08,2025-05-23,180.34,165.32,172.63,169.32,171.82,1C. Option Close ITM
PNC,O:PNC250523C00170000,2025-05-07,C,2025-05-23,Single Leg Auction Non ISO,170.0,150,185.0,0.985,478.58,1.36,20400.0,5,16425.0,65625.92,2025-05-08,2025-05-23,180.34,165.32,172.63,169.32,171.82,1C. Option Close ITM
PNC,O:PNC250523C00170000,2025-05-08,C,2025-05-23,Automatic Execution,170.0,465,185.0,0.985,478.58,1.85,86025.0,1,16425.0,65625.92,2025-05-09,2025-05-23,180.34,166.02,172.63,169.32,171.82,1C. Option Close ITM
PNC,O:PNC250530P00155000,2025-04-30,P,2025-05-30,Automatic Execution,155.0,276,185.0,0.985,478.58,3.6,99360.0,1,16425.0,65625.92,2025-05-01,2025-05-30,180.34,158.92,175.27,172.95,173.81,4P. Option Stay OTM
PNC,O:PNC250530P00155000,2025-05-07,P,2025-05-30,Automatic Execution,155.0,401,185.0,0.985,478.58,1.4,56140.0,2,16425.0,65625.92,2025-05-08,2025-05-30,180.34,165.32,175.27,172.95,173.81,4P. Option Stay OTM
PNC,O:PNC250620P00155000,2025-05-23,P,2025-06-20,Multi Leg floor trade,155.0,291,185.0,0.985,478.58,0.75,21825.0,4,16425.0,65625.92,2025-05-27,2025-06-10,180.68,170.49,,,,4P. Option Stay OTM
PNFP,O:PNFP250221C00125000,2025-01-23,C,2025-02-21,Automatic Execution,125.0,119,156.0,0.985,117.89,3.4,40460.0,1,58777.5,39910.48,2025-01-24,2025-02-21,127.85,113.88,119.02,113.88,114.21,3C. Option Temp ITM
PPBI,O:PPBI250516C00020000,2025-04-22,C,2025-05-16,Single Leg Floor Trade,20.0,529,529.0,0.985,529.0,0.6,31740.0,1,31740.0,31740.0,2025-04-23,2025-05-16,23.08,19.28,22.53,22.1,22.27,1C. Option Close ITM
RDN,O:RDN250221C00036000,2025-02-05,C,2025-02-21,Multi Leg floor trade against single leg(s),36.0,671,1035.875,0.985,671.0,0.3,20130.0,1,27153.75,19828.05,2025-02-06,2025-02-21,35.0,31.61,33.32,32.4,32.43,4C. Option Stay OTM
SNV,O:SNV241018C00047000,2024-10-01,C,2024-10-18,Multi Leg floor trade against single leg(s),47.0,407,337.5,0.985,852.0,0.24,9768.0,9,16087.5,32459.16,2024-10-02,2024-10-18,51.69,41.71,51.11,50.265,50.55,1C. Option Close ITM
SNV,O:SNV241018P00041000,2024-10-01,P,2024-10-18,Multi Leg floor trade against single leg(s),41.0,407,337.5,0.985,852.0,0.77,31339.0,1,16087.5,32459.16,2024-10-02,2024-10-18,51.69,41.71,51.11,50.265,50.55,4P. Option Stay OTM
SNV,O:SNV241018P00047000,2024-10-16,P,2024-10-18,Multi Leg Auction,47.0,536,337.5,0.985,852.0,0.44,23584.0,2,16087.5,32459.16,2024-10-17,2024-10-18,51.69,49.3,51.11,50.265,50.55,4P. Option Stay OTM
SNV,O:SNV241018P00046000,2024-10-16,P,2024-10-18,Multi Leg Auction,46.0,536,337.5,0.985,852.0,0.25,13400.0,4,16087.5,32459.16,2024-10-17,2024-10-18,51.69,49.3,51.11,50.265,50.55,4P. Option Stay OTM
SNV,O:SNV241115C00052500,2024-10-24,C,2024-11-15,Single Leg Auction Non ISO,52.5,240,337.5,0.985,852.0,0.55,13200.0,4,16087.5,32459.16,2024-10-25,2024-11-15,59.79,48.24,56.43,54.81,55.72,1C. Option Close ITM
SNV,O:SNV241115C00052500,2024-10-24,C,2024-11-15,Automatic Execution,52.5,159,337.5,0.985,852.0,0.55,8745.0,10,16087.5,32459.16,2024-10-25,2024-11-15,59.79,48.24,56.43,54.81,55.72,1C. Option Close ITM
SNV,O:SNV241213P00054000,2024-12-05,P,2024-12-13,Multi Leg floor trade,54.0,852,337.5,0.985,852.0,0.45,38340.0,1,16087.5,32459.16,2024-12-06,2024-12-13,57.12,54.11,54.98,54.11,54.16,4P. Option Stay OTM
SNV,O:SNV241220P00051000,2024-12-05,P,2024-12-20,Multi Leg floor trade,51.0,852,337.5,0.985,852.0,0.2,17040.0,2,16087.5,32459.16,2024-12-06,2024-12-20,57.12,49.17,50.86,49.17,50.35,1P. Option Close ITM
SNV,O:SNV250117P00055000,2025-01-15,P,2025-01-17,Multi Leg Auction,55.0,100,337.5,0.985,852.0,1.14,11400.0,6,16087.5,32459.16,2025-01-16,2025-01-17,55.66,53.44,54.91,53.95,54.61,1P. Option Close ITM
SNV,O:SNV250117P00047000,2025-01-13,P,2025-01-17,Single Leg Floor Trade,47.0,605,337.5,0.985,852.0,0.25,15125.0,3,16087.5,32459.16,2025-01-14,2025-01-17,56.61,52.42,54.91,53.95,54.61,4P. Option Stay OTM
SNV,O:SNV250124P00053000,2025-01-16,P,2025-01-24,Single Leg Auction Non ISO,53.0,200,337.5,0.985,852.0,0.49,9800.0,7,16087.5,32459.16,2025-01-17,2025-01-24,56.2,53.95,55.83,54.765,55.32,4P. Option Stay OTM
SNV,O:SNV250214P00055000,2025-01-15,P,2025-02-14,Automatic Execution,55.0,76,337.5,0.985,852.0,1.7,12920.0,5,16087.5,32459.16,2025-01-16,2025-02-14,57.22,53.44,55.63,54.57,55.22,2P. Option Close Temp ITM
SNV,O:SNV250321C00050000,2025-03-06,C,2025-03-21,Multi Leg Auction,50.0,200,337.5,0.985,852.0,0.49,9800.0,8,16087.5,32459.16,2025-03-07,2025-03-21,48.305,42.99,47.84,46.55,47.44,4C. Option Stay OTM
SNV,O:SNV250417C00050000,2025-03-21,C,2025-04-17,Single Leg Auction Non ISO,50.0,143,337.5,0.985,852.0,1.05,15015.0,3,16087.5,32459.16,2025-03-24,2025-04-17,49.525,35.94,41.72,40.5,41.29,4C. Option Stay OTM
SYBT,O:SYBT250516P00065000,2025-04-17,P,2025-05-16,Single Leg Auction Non ISO,65.0,50,50.0,0.985,50.0,1.55,7750.0,1,8750.0,7720.0,2025-04-21,2025-05-16,79.85,66.24,77.015,75.0787,76.29,4P. Option Stay OTM
TBBK,O:TBBK250321P00050000,2025-03-14,P,2025-03-21,Single Leg Floor Trade,50.0,391,158.5,0.985,391.0,1.35,52785.0,1,46948.0,52785.0,2025-03-17,2025-03-21,56.03,51.675,55.12,53.66,54.93,4P. Option Stay OTM
TBBK,O:TBBK250417P00040000,2025-04-04,P,2025-04-17,Automatic Execution,40.0,100,158.5,0.985,391.0,2.5,25000.0,3,46948.0,52785.0,2025-04-07,2025-04-17,48.1855,40.51,46.3575,44.96,45.6,4P. Option Stay OTM
TBBK,O:TBBK250516C00050000,2025-04-17,C,2025-05-16,Single Leg Floor Trade,50.0,377,158.5,0.985,391.0,1.3,49010.0,2,46948.0,52785.0,2025-04-21,2025-05-16,55.33,42.86,54.38,53.71,53.93,1C. Option Close ITM
TCBI,O:TCBI241018C00080000,2024-10-16,C,2024-10-18,Multi Leg auto-electronic trade,80.0,24,24.0,0.985,24.91,2.05,4920.0,1,4908.0,4907.04,2024-10-17,2024-10-18,82.25,77.495,80.805,77.495,79.02,2C. Option Close Temp ITM
TFIN,O:TFIN241115C00085000,2024-10-16,C,2024-11-15,Automatic Execution,85.0,200,87.5,0.985,191.0,2.8,56000.0,1,10625.0,53030.0,2024-10-17,2024-11-15,105.045,81.75,101.76,97.85,98.29,1C. Option Close ITM
TFIN,O:TFIN250221C00080000,2025-02-04,C,2025-02-21,Automatic Execution,80.0,50,87.5,0.985,191.0,1.3,6500.0,2,10625.0,53030.0,2025-02-05,2025-02-21,79.075,67.165,71.24,67.165,67.48,4C. Option Stay OTM
