security,option_ticker,trade_date,option_type,expiration,option_condition_name,option_strike_price,option_size,security_iqr_size,n_range,security_n_size,option_price,option_trade_value,option_trade_value_bin,security_iqr_trade_value,security_n_trade_value,stock_min_date,stock_max_date,highest_price_in_period,lowest_price_in_period,expiration_high,expiration_low,expiration_close,itm_otm_category
ABBV,O:ABBV250417P00190000,2025-03-26,P,2025-04-17,Automatic Execution,190.0,199,410.0,0.985,2890.66,1.82,36218.0,9,52508.75,234542.74,2025-03-27,2025-04-17,212.15,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00200000,2025-03-31,P,2025-04-17,Multi Leg floor trade,200.0,270,410.0,0.985,2890.66,1.92,51840.0,5,52508.75,234542.74,2025-04-01,2025-04-17,212.15,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00202500,2025-03-31,P,2025-04-17,Automatic Execution,202.5,149,410.0,0.985,2890.66,3.05,45445.0,6,52508.75,234542.74,2025-04-01,2025-04-17,212.15,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00195000,2025-03-31,P,2025-04-17,Multi Leg floor trade,195.0,360,410.0,0.985,2890.66,1.12,40320.0,7,52508.75,234542.74,2025-04-01,2025-04-17,212.15,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00200000,2025-04-01,P,2025-04-17,Multi Leg floor trade,200.0,2500,410.0,0.985,2890.66,1.94,485000.0,1,52508.75,234542.74,2025-04-02,2025-04-17,210.69,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00202500,2025-04-01,P,2025-04-17,Intermarket Sweep Order,202.5,268,410.0,0.985,2890.66,2.4,64320.0,4,52508.75,234542.74,2025-04-02,2025-04-17,210.69,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00185000,2025-04-04,P,2025-04-17,Single Leg Floor Trade,185.0,1250,410.0,0.985,2890.66,2.2,275000.0,1,52508.75,234542.74,2025-04-07,2025-04-17,188.39,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00185000,2025-04-04,P,2025-04-17,Automatic Execution,185.0,249,410.0,0.985,2890.66,5.1,126990.0,2,52508.75,234542.74,2025-04-07,2025-04-17,188.39,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00185000,2025-04-04,P,2025-04-17,Multi Leg Auction,185.0,250,410.0,0.985,2890.66,2.62,65238.0,4,52508.75,234542.74,2025-04-07,2025-04-17,188.39,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00185000,2025-04-04,P,2025-04-17,Multi Leg auto-electronic trade,185.0,150,410.0,0.985,2890.66,2.06,30900.0,10,52508.75,234542.74,2025-04-07,2025-04-17,188.39,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417P00175000,2025-04-07,P,2025-04-17,Automatic Execution,175.0,84,410.0,0.985,2890.66,4.15,34860.0,9,52508.75,234542.74,2025-04-08,2025-04-17,188.39,164.39,175.2,171.9078,172.99,1P. Option Close ITM
ABBV,O:ABBV250417C00210000,2025-03-28,C,2025-04-17,Single Leg Auction Non ISO,210.0,350,410.0,0.985,2890.66,2.05,71750.0,3,52508.75,234542.74,2025-03-31,2025-04-17,212.15,164.39,175.2,171.9078,172.99,3C. Option Temp ITM
ABBV,O:ABBV250417P00165000,2025-04-07,P,2025-04-17,Automatic Execution,165.0,200,410.0,0.985,2890.66,2.7,54000.0,5,52508.75,234542.74,2025-04-08,2025-04-17,188.39,164.39,175.2,171.9078,172.99,3P. Option Temp ITM
ABBV,O:ABBV250417P00170000,2025-04-07,P,2025-04-17,Automatic Execution,170.0,135,410.0,0.985,2890.66,2.8,37800.0,8,52508.75,234542.74,2025-04-08,2025-04-17,188.39,164.39,175.2,171.9078,172.99,3P. Option Temp ITM
ABBV,O:ABBV250417P00165000,2025-04-08,P,2025-04-17,Multi Leg floor trade,165.0,1500,410.0,0.985,2890.66,3.5,262500.0,1,52508.75,234542.74,2025-04-09,2025-04-17,180.6,164.39,175.2,171.9078,172.99,3P. Option Temp ITM
ABBV,O:ABBV250417P00165000,2025-04-08,P,2025-04-17,Automatic Execution,165.0,100,410.0,0.985,2890.66,4.0,40000.0,7,52508.75,234542.74,2025-04-09,2025-04-17,180.6,164.39,175.2,171.9078,172.99,3P. Option Temp ITM
ABBV,O:ABBV250417C00230000,2025-03-21,C,2025-04-17,Single Leg Auction Non ISO,230.0,1188,410.0,0.985,2890.66,0.28,33264.0,9,52508.75,234542.74,2025-03-24,2025-04-17,212.15,164.39,175.2,171.9078,172.99,4C. Option Stay OTM
ABBV,O:ABBV250417C00220000,2025-03-28,C,2025-04-17,Single Leg Floor Trade,220.0,6423,410.0,0.985,2890.66,0.26,166998.0,2,52508.75,234542.74,2025-03-31,2025-04-17,212.15,164.39,175.2,171.9078,172.99,4C. Option Stay OTM
ABBV,O:ABBV250417C00210000,2025-04-04,C,2025-04-17,Automatic Execution,210.0,440,410.0,0.985,2890.66,0.9,39600.0,8,52508.75,234542.74,2025-04-07,2025-04-17,188.39,164.39,175.2,171.9078,172.99,4C. Option Stay OTM
ABBV,O:ABBV250417C00182500,2025-04-09,C,2025-04-17,Automatic Execution,182.5,192,410.0,0.985,2890.66,2.61,50112.0,5,52508.75,234542.74,2025-04-10,2025-04-17,180.5,164.965,175.2,171.9078,172.99,4C. Option Stay OTM
ABBV,O:ABBV250417P00155000,2025-04-09,P,2025-04-17,Automatic Execution,155.0,100,410.0,0.985,2890.66,3.1,31000.0,10,52508.75,234542.74,2025-04-10,2025-04-17,180.5,164.965,175.2,171.9078,172.99,4P. Option Stay OTM
ABBV,O:ABBV250425C00185000,2025-04-14,C,2025-04-25,Multi Leg auto-electronic trade,185.0,169,410.0,0.985,2890.66,2.63,44447.0,6,52508.75,234542.74,2025-04-15,2025-04-25,188.7,168.54,188.7,179.99,186.06,1C. Option Close ITM
ABBV,O:ABBV250425C00182500,2025-04-24,C,2025-04-25,Multi Leg floor trade,182.5,2500,410.0,0.985,2890.66,3.2,800000.0,1,52508.75,234542.74,2025-04-25,2025-04-25,188.7,179.99,188.7,179.99,186.06,1C. Option Close ITM
ABBV,O:ABBV250425C00182500,2025-04-24,C,2025-04-25,Multi Leg auto-electronic trade,182.5,453,410.0,0.985,2890.66,3.11,140883.0,2,52508.75,234542.74,2025-04-25,2025-04-25,188.7,179.99,188.7,179.99,186.06,1C. Option Close ITM
ABBV,O:ABBV250425C00182500,2025-04-24,C,2025-04-25,Intermarket Sweep Order,182.5,220,410.0,0.985,2890.66,3.25,71500.0,3,52508.75,234542.74,2025-04-25,2025-04-25,188.7,179.99,188.7,179.99,186.06,1C. Option Close ITM
ABBV,O:ABBV250425P00195000,2025-03-31,P,2025-04-25,Automatic Execution,195.0,172,410.0,0.985,2890.66,2.72,46784.0,6,52508.75,234542.74,2025-04-01,2025-04-25,212.15,164.39,188.7,179.99,186.06,1P. Option Close ITM
ABBV,O:ABBV250425P00200000,2025-04-01,P,2025-04-25,Multi Leg floor trade,200.0,2500,410.0,0.985,2890.66,3.73,932500.0,1,52508.75,234542.74,2025-04-02,2025-04-25,210.69,164.39,188.7,179.99,186.06,1P. Option Close ITM
ABBV,O:ABBV250425P00200000,2025-04-02,P,2025-04-25,Multi Leg auto-electronic trade,200.0,130,410.0,0.985,2890.66,4.97,64610.0,4,52508.75,234542.74,2025-04-03,2025-04-25,210.69,164.39,188.7,179.99,186.06,1P. Option Close ITM
ABBV,O:ABBV250425P00185000,2025-04-04,P,2025-04-25,Multi Leg auto-electronic trade,185.0,143,410.0,0.985,2890.66,7.03,100100.0,3,52508.75,234542.74,2025-04-07,2025-04-25,188.7,164.39,188.7,179.99,186.06,2P. Option Close Temp ITM
ABBV,O:ABBV250425P00165000,2025-04-08,P,2025-04-25,Multi Leg floor trade,165.0,900,410.0,0.985,2890.66,3.0,270000.0,1,52508.75,234542.74,2025-04-09,2025-04-25,188.7,164.39,188.7,179.99,186.06,3P. Option Temp ITM
ABBV,O:ABBV250425P00165000,2025-04-08,P,2025-04-25,Multi Leg auto-electronic trade,165.0,216,410.0,0.985,2890.66,2.91,62856.0,4,52508.75,234542.74,2025-04-09,2025-04-25,188.7,164.39,188.7,179.99,186.06,3P. Option Temp ITM
ABBV,O:ABBV250425P00175000,2025-04-14,P,2025-04-25,Multi Leg auto-electronic trade,175.0,335,410.0,0.985,2890.66,5.35,170180.0,2,52508.75,234542.74,2025-04-15,2025-04-25,188.7,168.54,188.7,179.99,186.06,3P. Option Temp ITM
ABBV,O:ABBV250425P00175000,2025-04-14,P,2025-04-25,Multi Leg Auction,175.0,197,410.0,0.985,2890.66,5.21,102637.0,3,52508.75,234542.74,2025-04-15,2025-04-25,188.7,168.54,188.7,179.99,186.06,3P. Option Temp ITM
ABBV,O:ABBV250425P00175000,2025-04-15,P,2025-04-25,Multi Leg auto-electronic trade,175.0,250,410.0,0.985,2890.66,3.78,94500.0,3,52508.75,234542.74,2025-04-16,2025-04-25,188.7,168.54,188.7,179.99,186.06,3P. Option Temp ITM
ABBV,O:ABBV250425C00215000,2025-03-28,C,2025-04-25,Single Leg Floor Trade,215.0,1059,410.0,0.985,2890.66,1.36,144024.0,2,52508.75,234542.74,2025-03-31,2025-04-25,212.15,164.39,188.7,179.99,186.06,4C. Option Stay OTM
ABBV,O:ABBV250425C00190000,2025-04-09,C,2025-04-25,Automatic Execution,190.0,199,410.0,0.985,2890.66,2.1,41790.0,7,52508.75,234542.74,2025-04-10,2025-04-25,188.7,164.965,188.7,179.99,186.06,4C. Option Stay OTM
ABBV,O:ABBV250425C00192500,2025-04-24,C,2025-04-25,Multi Leg floor trade,192.5,2500,410.0,0.985,2890.66,0.65,162500.0,2,52508.75,234542.74,2025-04-25,2025-04-25,188.7,179.99,188.7,179.99,186.06,4C. Option Stay OTM
ABBV,O:ABBV250425P00160000,2025-04-09,P,2025-04-25,Automatic Execution,160.0,49,410.0,0.985,2890.66,6.8,33320.0,9,52508.75,234542.74,2025-04-10,2025-04-25,188.7,164.965,188.7,179.99,186.06,4P. Option Stay OTM
ABBV,O:ABBV250425P00160000,2025-04-14,P,2025-04-25,Multi Leg auto-electronic trade,160.0,335,410.0,0.985,2890.66,1.65,53265.0,5,52508.75,234542.74,2025-04-15,2025-04-25,188.7,168.54,188.7,179.99,186.06,4P. Option Stay OTM
ABBV,O:ABBV250425P00160000,2025-04-14,P,2025-04-25,Multi Leg Auction,160.0,197,410.0,0.985,2890.66,1.62,31914.0,10,52508.75,234542.74,2025-04-15,2025-04-25,188.7,168.54,188.7,179.99,186.06,4P. Option Stay OTM
ABBV,O:ABBV250425P00165000,2025-04-15,P,2025-04-25,Multi Leg auto-electronic trade,165.0,500,410.0,0.985,2890.66,1.33,66500.0,4,52508.75,234542.74,2025-04-16,2025-04-25,188.7,168.54,188.7,179.99,186.06,4P. Option Stay OTM
ABBV,O:ABBV250425P00175000,2025-04-24,P,2025-04-25,Multi Leg auto-electronic trade,175.0,1131,410.0,0.985,2890.66,2.07,234117.0,1,52508.75,234542.74,2025-04-25,2025-04-25,188.7,179.99,188.7,179.99,186.06,4P. Option Stay OTM
ABBV,O:ABBV250425P00167500,2025-04-24,P,2025-04-25,Multi Leg auto-electronic trade,167.5,1131,410.0,0.985,2890.66,0.65,73515.0,3,52508.75,234542.74,2025-04-25,2025-04-25,188.7,179.99,188.7,179.99,186.06,4P. Option Stay OTM
ABBV,O:ABBV250509P00185000,2025-05-06,P,2025-05-09,Automatic Execution,185.0,200,410.0,0.985,2890.66,1.53,30600.0,10,52508.75,234542.74,2025-05-07,2025-05-09,190.18,181.64,189.77,184.23,184.6,1P. Option Close ITM
ABBV,O:ABBV250509P00160000,2025-04-10,P,2025-05-09,Multi Leg auto-electronic trade,160.0,57,410.0,0.985,2890.66,9.25,52725.0,5,52508.75,234542.74,2025-04-11,2025-05-09,198.98,168.54,189.77,184.23,184.6,4P. Option Stay OTM
ABBV,O:ABBV250509P00160000,2025-04-10,P,2025-05-09,Multi Leg Auction,160.0,50,410.0,0.985,2890.66,9.07,45350.0,6,52508.75,234542.74,2025-04-11,2025-05-09,198.98,168.54,189.77,184.23,184.6,4P. Option Stay OTM
ABBV,O:ABBV250509P00160000,2025-04-10,P,2025-05-09,Automatic Execution,160.0,63,410.0,0.985,2890.66,4.9,30870.0,10,52508.75,234542.74,2025-04-11,2025-05-09,198.98,168.54,189.77,184.23,184.6,4P. Option Stay OTM
ABBV,O:ABBV250516C00180000,2025-04-22,C,2025-05-16,Automatic Execution,180.0,100,410.0,0.985,2890.66,4.1,41000.0,7,52508.75,234542.74,2025-04-23,2025-05-16,198.98,174.4,184.07,180.52,184.02,1C. Option Close ITM
ABBV,O:ABBV250516C00187500,2025-04-23,C,2025-05-16,Automatic Execution,187.5,181,410.0,0.985,2890.66,2.05,37105.0,8,52508.75,234542.74,2025-04-24,2025-05-16,198.98,176.11,184.07,180.52,184.02,3C. Option Temp ITM
ABBV,O:ABBV250516C00185000,2025-04-24,C,2025-05-16,Single Leg Floor Trade,185.0,500,410.0,0.985,2890.66,4.4,220000.0,1,52508.75,234542.74,2025-04-25,2025-05-16,198.98,176.57,184.07,180.52,184.02,3C. Option Temp ITM
ABBV,O:ABBV250516C00190000,2025-04-24,C,2025-05-16,Multi Leg floor trade,190.0,500,410.0,0.985,2890.66,2.32,116000.0,2,52508.75,234542.74,2025-04-25,2025-05-16,198.98,176.57,184.07,180.52,184.02,3C. Option Temp ITM
ABBV,O:ABBV250516C00195000,2025-04-25,C,2025-05-16,Automatic Execution,195.0,800,410.0,0.985,2890.66,1.55,124000.0,2,52508.75,234542.74,2025-04-28,2025-05-16,198.98,176.57,184.07,180.52,184.02,3C. Option Temp ITM
ABBV,O:ABBV250516C00195000,2025-04-28,C,2025-05-16,Stock Options floor trade,195.0,577,410.0,0.985,2890.66,2.29,132133.0,2,52508.75,234542.74,2025-04-29,2025-05-16,198.98,176.57,184.07,180.52,184.02,3C. Option Temp ITM
ABBV,O:ABBV250516P00180000,2025-05-08,P,2025-05-16,Automatic Execution,180.0,740,410.0,0.985,2890.66,2.55,188700.0,1,52508.75,234542.74,2025-05-09,2025-05-16,192.69,176.57,184.07,180.52,184.02,3P. Option Temp ITM
ABBV,O:ABBV250516P00180000,2025-05-09,P,2025-05-16,Multi Leg floor trade against single leg(s),180.0,3000,410.0,0.985,2890.66,1.46,438000.0,1,52508.75,234542.74,2025-05-12,2025-05-16,192.69,176.57,184.07,180.52,184.02,3P. Option Temp ITM
ABBV,O:ABBV250516P00180000,2025-05-09,P,2025-05-16,Intermarket Sweep Order,180.0,261,410.0,0.985,2890.66,2.12,40716.0,7,52508.75,234542.74,2025-05-12,2025-05-16,192.69,176.57,184.07,180.52,184.02,3P. Option Temp ITM
ABBV,O:ABBV250516C00200000,2025-04-24,C,2025-05-16,Multi Leg floor trade,200.0,500,410.0,0.985,2890.66,0.77,38500.0,8,52508.75,234542.74,2025-04-25,2025-05-16,198.98,176.57,184.07,180.52,184.02,4C. Option Stay OTM
ABBV,O:ABBV250516C00200000,2025-04-25,C,2025-05-16,Single Leg Auction Non ISO,200.0,612,410.0,0.985,2890.66,0.6,36720.0,8,52508.75,234542.74,2025-04-28,2025-05-16,198.98,176.57,184.07,180.52,184.02,4C. Option Stay OTM
ABBV,O:ABBV250516P00170000,2025-04-23,P,2025-05-16,Stock Options Auction,170.0,499,410.0,0.985,2890.66,3.66,182634.0,2,52508.75,234542.74,2025-04-24,2025-05-16,198.98,176.11,184.07,180.52,184.02,4P. Option Stay OTM
ABBV,O:ABBV250516P00170000,2025-04-24,P,2025-05-16,Automatic Execution,170.0,229,410.0,0.985,2890.66,2.68,61372.0,4,52508.75,234542.74,2025-04-25,2025-05-16,198.98,176.57,184.07,180.52,184.02,4P. Option Stay OTM
ABBV,O:ABBV250516P00175000,2025-05-09,P,2025-05-16,Multi Leg floor trade,175.0,5000,410.0,0.985,2890.66,0.57,285000.0,1,52508.75,234542.74,2025-05-12,2025-05-16,192.69,176.57,184.07,180.52,184.02,4P. Option Stay OTM
ABBV,O:ABBV250516P00170000,2025-05-09,P,2025-05-16,Multi Leg floor trade against single leg(s),170.0,6000,410.0,0.985,2890.66,0.28,168000.0,2,52508.75,234542.74,2025-05-12,2025-05-16,192.69,176.57,184.07,180.52,184.02,4P. Option Stay OTM
ABBV,O:ABBV250516P00170000,2025-05-12,P,2025-05-16,Multi Leg floor trade against single leg(s),170.0,5000,410.0,0.985,2890.66,0.18,90000.0,3,52508.75,234542.74,2025-05-13,2025-05-16,189.76,176.57,184.07,180.52,184.02,4P. Option Stay OTM
ABBV,O:ABBV250516P00175000,2025-05-14,P,2025-05-16,Multi Leg floor trade,175.0,485,410.0,0.985,2890.66,1.09,52865.0,5,52508.75,234542.74,2025-05-15,2025-05-16,184.07,176.57,184.07,180.52,184.02,4P. Option Stay OTM
ABBV,O:ABBV250516P00175000,2025-05-14,P,2025-05-16,Single Leg Floor Trade,175.0,375,410.0,0.985,2890.66,1.25,46875.0,6,52508.75,234542.74,2025-05-15,2025-05-16,184.07,176.57,184.07,180.52,184.02,4P. Option Stay OTM
ABBV,O:ABBV250523P00185000,2025-05-06,P,2025-05-23,Automatic Execution,185.0,101,410.0,0.985,2890.66,3.55,35855.0,9,52508.75,234542.74,2025-05-07,2025-05-23,192.69,176.57,184.115,181.715,183.26,1P. Option Close ITM
ABBV,O:ABBV250523P00180000,2025-05-06,P,2025-05-23,Automatic Execution,180.0,178,410.0,0.985,2890.66,2.19,38982.0,8,52508.75,234542.74,2025-05-07,2025-05-23,192.69,176.57,184.115,181.715,183.26,3P. Option Temp ITM
ABBV,O:ABBV250523C00200000,2025-05-12,C,2025-05-23,Automatic Execution,200.0,205,410.0,0.985,2890.66,1.95,39975.0,7,52508.75,234542.74,2025-05-13,2025-05-23,189.76,176.57,184.115,181.715,183.26,4C. Option Stay OTM
ABBV,O:ABBV250523C00202500,2025-05-12,C,2025-05-23,Automatic Execution,202.5,247,410.0,0.985,2890.66,1.3,32110.0,10,52508.75,234542.74,2025-05-13,2025-05-23,189.76,176.57,184.115,181.715,183.26,4C. Option Stay OTM
ABBV,O:ABBV250523C00197500,2025-05-13,C,2025-05-23,Automatic Execution,197.5,393,410.0,0.985,2890.66,1.44,56592.0,4,52508.75,234542.74,2025-05-14,2025-05-23,187.645,176.57,184.115,181.715,183.26,4C. Option Stay OTM
ABBV,O:ABBV250523P00172500,2025-05-15,P,2025-05-23,Automatic Execution,172.5,240,410.0,0.985,2890.66,2.23,52800.0,5,52508.75,234542.74,2025-05-16,2025-05-23,186.0,180.25,184.115,181.715,183.26,4P. Option Stay OTM
ABBV,O:ABBV250523P00177500,2025-05-16,P,2025-05-23,Automatic Execution,177.5,191,410.0,0.985,2890.66,1.63,31133.0,10,52508.75,234542.74,2025-05-19,2025-05-23,186.0,180.25,184.115,181.715,183.26,4P. Option Stay OTM
ABBV,O:ABBV250530C00192500,2025-05-19,C,2025-05-30,Automatic Execution,192.5,289,410.0,0.985,2890.66,1.49,43061.0,7,52508.75,234542.74,2025-05-20,2025-05-30,186.75,180.25,186.6899,183.01,186.11,4C. Option Stay OTM
ABBV,O:ABBV250530C00192500,2025-05-20,C,2025-05-30,Automatic Execution,192.5,244,410.0,0.985,2890.66,1.25,30500.0,10,52508.75,234542.74,2025-05-21,2025-05-30,186.75,180.25,186.6899,183.01,186.11,4C. Option Stay OTM
ABBV,O:ABBV250530P00180000,2025-05-21,P,2025-05-30,Stock Options floor trade,180.0,500,410.0,0.985,2890.66,2.36,118000.0,2,52508.75,234542.74,2025-05-22,2025-05-30,186.75,180.25,186.6899,183.01,186.11,4P. Option Stay OTM
ABBV,O:ABBV250606C00187500,2025-05-30,C,2025-06-06,Automatic Execution,187.5,160,410.0,0.985,2890.66,1.9,30400.0,10,52508.75,234542.74,2025-06-02,2025-06-06,190.49,183.1601,190.49,188.3,189.83,1C. Option Close ITM
ABBV,O:ABBV250606C00190000,2025-05-30,C,2025-06-06,Automatic Execution,190.0,300,410.0,0.985,2890.66,1.2,36000.0,9,52508.75,234542.74,2025-06-02,2025-06-06,190.49,183.1601,190.49,188.3,189.83,2C. Option Close Temp ITM
ABBV,O:ABBV250606P00182500,2025-06-03,P,2025-06-06,Automatic Execution,182.5,322,410.0,0.985,2890.66,1.12,36064.0,9,52508.75,234542.74,2025-06-04,2025-06-06,190.49,185.05,190.49,188.3,189.83,4P. Option Stay OTM
ABBV,O:ABBV250620C00187500,2025-05-21,C,2025-06-20,Single Leg Auction Non ISO,187.5,185,410.0,0.985,2890.66,3.7,68450.0,4,52508.75,234542.74,2025-05-22,2025-06-10,191.88,180.25,,,,3C. Option Temp ITM
ABBV,O:ABBV250620C00185000,2025-05-23,C,2025-06-20,Multi Leg auto-electronic trade,185.0,91,410.0,0.985,2890.66,4.93,44863.0,6,52508.75,234542.74,2025-05-27,2025-06-10,191.88,182.37,,,,3C. Option Temp ITM
ABBV,O:ABBV250620C00185000,2025-05-23,C,2025-06-20,Automatic Execution,185.0,71,410.0,0.985,2890.66,4.5,31950.0,10,52508.75,234542.74,2025-05-27,2025-06-10,191.88,182.37,,,,3C. Option Temp ITM
ABBV,O:ABBV250620C00190000,2025-05-27,C,2025-06-20,Automatic Execution,190.0,270,410.0,0.985,2890.66,3.45,93150.0,3,52508.75,234542.74,2025-05-28,2025-06-10,191.88,182.37,,,,3C. Option Temp ITM
ABBV,O:ABBV250620C00190000,2025-05-28,C,2025-06-20,Automatic Execution,190.0,285,410.0,0.985,2890.66,2.93,83505.0,3,52508.75,234542.74,2025-05-29,2025-06-10,191.88,182.6881,,,,3C. Option Temp ITM
ABBV,O:ABBV250620C00190000,2025-05-30,C,2025-06-20,Automatic Execution,190.0,157,410.0,0.985,2890.66,3.2,50240.0,5,52508.75,234542.74,2025-06-02,2025-06-10,191.88,183.1601,,,,3C. Option Temp ITM
ABBV,O:ABBV250620C00192500,2025-05-21,C,2025-06-20,Automatic Execution,192.5,164,410.0,0.985,2890.66,2.31,37884.0,8,52508.75,234542.74,2025-05-22,2025-06-10,191.88,180.25,,,,4C. Option Stay OTM
ABBV,O:ABBV250620C00210000,2025-06-03,C,2025-06-20,Single Leg Floor Trade,210.0,2889,410.0,0.985,2890.66,0.16,46224.0,6,52508.75,234542.74,2025-06-04,2025-06-10,191.88,185.05,,,,4C. Option Stay OTM
ABBV,O:ABBV250620P00180000,2025-05-23,P,2025-06-20,Multi Leg auto-electronic trade,180.0,91,410.0,0.985,2890.66,3.91,35581.0,9,52508.75,234542.74,2025-05-27,2025-06-10,191.88,182.37,,,,4P. Option Stay OTM
ABBV,O:ABBV250620P00175000,2025-05-28,P,2025-06-20,Automatic Execution,175.0,143,410.0,0.985,2890.66,2.36,33748.0,9,52508.75,234542.74,2025-05-29,2025-06-10,191.88,182.6881,,,,4P. Option Stay OTM
ABBV,O:ABBV250620P00177500,2025-05-29,P,2025-06-20,Automatic Execution,177.5,140,410.0,0.985,2890.66,2.71,37940.0,8,52508.75,234542.74,2025-05-30,2025-06-10,191.88,183.01,,,,4P. Option Stay OTM
AMGN,O:AMGN240920C00337500,2024-09-10,C,2024-09-20,Automatic Execution,337.5,1000,261.5,0.985,1037.99,1.35,135000.0,3,60737.5,231306.25,2024-09-11,2024-09-20,339.0,320.3,338.97,334.2745,337.38,2C. Option Close Temp ITM
AMGN,O:AMGN240920C00340000,2024-09-09,C,2024-09-20,Multi Leg floor trade,340.0,1034,261.5,0.985,1037.99,0.85,87890.0,4,60737.5,231306.25,2024-09-10,2024-09-20,339.0,320.3,338.97,334.2745,337.38,4C. Option Stay OTM
AMGN,O:AMGN240920C00340000,2024-09-18,C,2024-09-20,Multi Leg floor trade,340.0,1953,261.5,0.985,1037.99,1.04,203112.0,2,60737.5,231306.25,2024-09-19,2024-09-20,338.97,334.2745,338.97,334.2745,337.38,4C. Option Stay OTM
AMGN,O:AMGN240920P00310000,2024-09-09,P,2024-09-20,Multi Leg floor trade,310.0,1034,261.5,0.985,1037.99,1.01,104434.0,4,60737.5,231306.25,2024-09-10,2024-09-20,339.0,320.3,338.97,334.2745,337.38,4P. Option Stay OTM
AMGN,O:AMGN240927P00325000,2024-09-24,P,2024-09-27,Intermarket Sweep Order,325.0,200,261.5,0.985,1037.99,1.8,36000.0,10,60737.5,231306.25,2024-09-25,2024-09-27,329.5,312.16,327.98,320.525,322.67,1P. Option Close ITM
AMGN,O:AMGN240927C00340000,2024-09-11,C,2024-09-27,Automatic Execution,340.0,606,261.5,0.985,1037.99,1.82,110292.0,4,60737.5,231306.25,2024-09-12,2024-09-27,339.17,312.16,327.98,320.525,322.67,4C. Option Stay OTM
AMGN,O:AMGN240927C00342500,2024-09-18,C,2024-09-27,Multi Leg floor trade,342.5,1953,261.5,0.985,1037.99,1.69,330057.0,1,60737.5,231306.25,2024-09-19,2024-09-27,339.17,312.16,327.98,320.525,322.67,4C. Option Stay OTM
AMGN,O:AMGN240927C00340000,2024-09-18,C,2024-09-27,Multi Leg auto-electronic trade,340.0,558,261.5,0.985,1037.99,2.53,131130.0,3,60737.5,231306.25,2024-09-19,2024-09-27,339.17,312.16,327.98,320.525,322.67,4C. Option Stay OTM
AMGN,O:AMGN241018P00322500,2024-09-24,P,2024-10-18,Automatic Execution,322.5,232,261.5,0.985,1037.99,4.4,102080.0,4,60737.5,231306.25,2024-09-25,2024-10-18,329.5,312.16,322.56,319.18,321.66,1P. Option Close ITM
AMGN,O:AMGN241018C00322500,2024-10-03,C,2024-10-18,Multi Leg floor trade,322.5,100,261.5,0.985,1037.99,4.45,44500.0,8,60737.5,231306.25,2024-10-04,2024-10-18,329.17,314.7,322.56,319.18,321.66,2C. Option Close Temp ITM
AMGN,O:AMGN241018C00322500,2024-10-07,C,2024-10-18,Automatic Execution,322.5,99,261.5,0.985,1037.99,4.25,42075.0,9,60737.5,231306.25,2024-10-08,2024-10-18,329.17,314.7,322.56,319.18,321.66,2C. Option Close Temp ITM
AMGN,O:AMGN241018C00345000,2024-09-19,C,2024-10-18,Stock Options floor trade,345.0,250,261.5,0.985,1037.99,4.65,116250.0,3,60737.5,231306.25,2024-09-20,2024-10-18,339.17,312.16,322.56,319.18,321.66,4C. Option Stay OTM
AMGN,O:AMGN241018C00330000,2024-10-09,C,2024-10-18,Automatic Execution,330.0,977,261.5,0.985,1037.99,1.36,132872.0,3,60737.5,231306.25,2024-10-10,2024-10-18,329.17,318.7501,322.56,319.18,321.66,4C. Option Stay OTM
AMGN,O:AMGN241018C00335000,2024-10-11,C,2024-10-18,Automatic Execution,335.0,922,261.5,0.985,1037.99,0.97,89434.0,4,60737.5,231306.25,2024-10-14,2024-10-18,327.3325,319.18,322.56,319.18,321.66,4C. Option Stay OTM
